x,y,z,status
-9357,-907,12599,1
-9115,-726,12651,1
-9206,-670,12611,1
-9223,-854,12664,1
-9183,-739,12574,1
-9214,-707,12618,1
-9278,-927,12581,1
-9151,-714,12606,1
-9297,-749,12565,1
-9258,-903,12601,1
-9139,-690,12613,1
-9281,-736,12621,1
-9271,-875,12631,1
-9137,-672,12634,1
-9318,-795,12611,1
-9259,-910,12625,1
-9134,-675,12646,1
-9356,-805,12566,1
-9246,-865,12601,1
-9118,-626,12596,1
-9335,-778,12603,1
-9261,-857,12617,1
-9085,-649,12702,1
-9386,-821,12597,1
-9154,-831,12648,1
-9172,-654,12626,1
-9308,-837,12613,1
-9231,-812,12565,1
-9122,-631,12628,1
-9352,-858,12591,1
-9130,-828,12653,1
-9165,-661,12643,1
-9325,-881,12597,1
-9117,-783,12615,1
-9191,-655,12626,1
-9289,-896,12585,1
-9180,-759,12628,1
-9185,-664,12650,1
-9292,-902,12605,1
-9115,-738,12645,1
-9229,-683,12624,1
-9227,-894,12636,1
-9150,-710,12625,1
-9211,-710,12647,1
-9296,-915,12588,1
-9105,-670,12616,1
-9322,-761,12603,1
-9217,-912,12615,1
-9175,-679,12596,1
-9224,-754,12651,1
-9278,-918,12604,1
-9097,-644,12676,1
-9328,-838,12574,1
-9247,-881,12654,1
-9145,-676,12628,1
-9346,-784,12581,1
-9230,-871,12593,1
-9122,-658,12666,1
-9308,-816,12603,1
-9256,-864,12619,1
-9101,-642,12669,1
-9370,-833,12578,1
-9146,-815,12622,1
-9194,-664,12666,1
-9339,-856,12612,1
-9220,-811,12585,1
-9101,-640,12666,1
-9336,-876,12600,1
-9115,-760,12661,1
-9184,-659,12611,1
-9295,-881,12621,1
-9202,-788,12579,1
-9186,-663,12661,1
-9341,-936,12568,1
-9191,-760,12628,1
-9214,-688,12607,1
-9245,-920,12638,1
-9127,-726,12622,1
-9216,-686,12665,1
-9235,-907,12626,1
-9178,-694,12607,1
-9235,-700,12625,1
-9315,-913,12611,1
-9127,-691,12637,1
-9272,-757,12612,1
-9211,-901,12652,1
-9138,-677,12613,1
-9238,-766,12629,1
-9266,-890,12587,1
-9093,-695,12626,1
-9337,-812,12533,1
-9219,-879,12627,1
-9166,-644,12575,1
-9322,-800,12588,1
-9260,-873,12610,1
-9077,-620,12700,1
-9348,-821,12625,1
-9224,-851,12624,1
-9156,-674,12654,1
-9363,-823,12563,1
-9186,-852,12594,1
-9176,-633,12634,1
-9330,-859,12626,1
-9187,-802,12645,1
-9108,-636,12709,1
-9342,-859,12578,1
-9112,-770,12624,1
-9196,-650,12617,1
-9271,-881,12611,1
-9194,-753,12587,1
-9172,-684,12645,1
-9316,-888,12602,1
-9097,-746,12650,1
-9214,-704,12655,1
-9193,-897,12619,1
-9162,-745,12583,1
-9208,-706,12630,1
-9260,-937,12596,1
-9144,-722,12596,1
-9277,-743,12600,1
-9252,-889,12614,1
-9107,-699,12633,1
-9279,-730,12641,1
-9222,-889,12621,1
-9135,-659,12656,1
-9296,-765,12591,1
-9264,-916,12599,1
-9074,-648,12644,1
-9352,-820,12591,1
-9219,-848,12620,1
-9160,-658,12612,1
-9305,-780,12600,1
-9241,-864,12622,1
-9109,-643,12648,1
-9353,-893,12616,1
-9174,-825,12610,1
-9144,-682,12633,1
-9377,-824,12607,1
-9205,-862,12600,1
-9161,-635,12628,1
-9333,-836,12573,1
-9152,-805,12626,1
-9132,-635,12691,1
-9308,-882,12636,1
-9141,-801,12649,1
-9184,-702,12639,1
-9286,-888,12597,1
-9181,-789,12585,1
-9172,-644,12661,1
-9300,-918,12595,1
-9113,-731,12660,1
-9223,-682,12596,1
-9201,-900,12660,1
-9186,-717,12615,1
-9211,-694,12632,1
-9292,-917,12618,1
-9125,-681,12644,1
-9289,-759,12592,1
-9219,-902,12647,1
-9127,-709,12631,1
-9260,-785,12644,1
-9259,-898,12602,1
-9101,-675,12691,1
-9317,-787,12577,1
-9253,-870,12638,1
-9147,-664,12621,1
-9343,-808,12526,1
-9261,-853,12621,1
-9110,-660,12631,1
-9314,-820,12635,1
-9250,-845,12581,1
-9121,-623,12687,1
-9393,-854,12565,1
-9165,-820,12610,1
-9188,-676,12627,1
-9328,-828,12599,1
-9243,-840,12585,1
-9116,-627,12661,1
-9336,-898,12586,1
-9115,-798,12616,1
-9202,-682,12617,1
-9291,-857,12584,1
-9161,-787,12576,1
-9189,-644,12638,1
-9317,-906,12595,1
-9173,-740,12581,1
-9195,-661,12655,1
-9239,-923,12625,1
-9141,-745,12625,1
-9247,-704,12666,1
-9218,-900,12586,1
-9182,-725,12586,1
-9218,-710,12590,1
-9308,-920,12570,1
-9131,-708,12654,1
-9290,-794,12596,1
-9204,-903,12649,1
-9119,-713,12595,1
-9237,-751,12597,1
-9272,-911,12594,1
-9089,-642,12642,1
-9331,-802,12541,1
-9232,-869,12615,1
-9158,-669,12611,1
-9321,-790,12575,1
-9242,-864,12623,1
-9109,-616,12660,1
-9340,-835,12568,1
-9216,-849,12618,1
-9108,-663,12645,1
-9355,-873,12575,1
-9176,-813,12586,1
-9174,-652,12645,1
-9322,-845,12551,1
-9190,-841,12601,1
-9116,-621,12657,1
-9323,-878,12551,1
-9117,-789,12632,1
-9188,-682,12652,1
-9257,-899,12627,1
-9169,-791,12605,1
-9151,-671,12691,1
-9340,-916,12575,1
-9115,-738,12650,1
-9205,-676,12624,1
-9225,-930,12632,1
-9140,-721,12587,1
-9229,-691,12618,1
-9260,-911,12611,1
-9160,-718,12599,1
-9279,-707,12627,1
-9289,-879,12619,1
-9111,-669,12611,1
-9258,-765,12627,1
-9225,-922,12610,1
-9137,-688,12663,1
-9299,-770,12613,1
-9275,-891,12634,1
-9096,-681,12626,1
-9353,-799,12583,1
-9235,-850,12652,1
-9137,-633,12643,1
-9308,-790,12624,1
-9251,-856,12607,1
-9059,-660,12700,1
-9381,-845,12603,1
-9183,-833,12603,1
-9162,-679,12616,1
-9336,-828,12596,1
-9223,-877,12571,1
-9131,-653,12663,1
-9332,-896,12610,1
-9147,-814,12586,1
-9111,-639,12634,1
-9317,-884,12582,1
-9113,-788,12625,1
-9192,-656,12580,1
-9285,-913,12597,1
-9198,-748,12592,1
-9156,-668,12654,1
-9289,-925,12596,1
-9099,-719,12648,1
-9239,-696,12627,1
-9185,-909,12654,1
-9187,-760,12598,1
-9221,-710,12681,1
-9307,-926,12556,1
-9144,-688,12583,1
-9291,-769,12603,1
-9231,-885,12609,1
-9133,-697,12623,1
-9274,-749,12599,1
-9237,-902,12570,1
-9133,-656,12621,1
-9309,-802,12585,1
-9291,-869,12646,1
-9118,-636,12598,1
-9366,-801,12565,1
-9220,-829,12635,1
-9133,-674,12653,1
-9317,-815,12613,1
-9250,-883,12589,1
-9137,-649,12645,1
-9366,-860,12557,1
-9170,-851,12623,1
-9169,-646,12587,1
-9338,-815,12604,1
-9149,-821,12592,1
-9103,-614,12667,1
-9348,-891,12573,1
-9135,-751,12641,1
-9197,-665,12605,1
-9258,-879,12593,1
-9146,-768,12551,1
-9176,-701,12642,1
-9292,-895,12574,1
-9155,-737,12648,1
-9205,-655,12643,1
-9254,-896,12616,1
-9117,-727,12623,1
-9254,-733,12665,1
-9240,-919,12629,1
-9184,-695,12565,1
-9234,-708,12611,1
-9259,-874,12588,1
-9101,-640,12644,1
-9286,-727,12595,1
-9264,-892,12619,1
-9131,-668,12634,1
-9287,-815,12607,1
-9262,-896,12586,1
-9105,-663,12681,1
-9340,-810,12504,1
-9241,-830,12604,1
-9120,-653,12601,1
-9326,-819,12600,1
-9230,-847,12566,1
-9122,-648,12665,1
-9339,-854,12613,1
-9215,-813,12584,1
-9121,-649,12612,1
-9364,-861,12576,1
-9121,-811,12636,1
-9156,-649,12665,1
-9296,-882,12649,1
-9187,-812,12560,1
-9147,-679,12649,1
-9329,-932,12563,1
-9143,-754,12613,1
-9230,-687,12590,1
-9281,-896,12607,1
-9188,-789,12580,1
-9167,-683,12664,1
-9275,-905,12631,1
-9126,-711,12615,1
-9254,-726,12619,1
-9241,-898,12582,1
-9157,-709,12584,1
-9281,-724,12616,1
-9236,-921,12625,1
-9130,-651,12578,1
-9243,-768,12644,1
-9290,-903,12646,1
-9091,-670,12647,1
-9306,-784,12572,1
-9216,-872,12612,1
-9162,-663,12609,1
-9299,-788,12596,1
-9294,-878,12615,1
-9080,-651,12644,1
-9358,-847,12581,1
-9184,-862,12624,1
-9152,-643,12640,1
-9323,-817,12572,1
-9213,-830,12597,1
-9159,-654,12616,1
-9350,-867,12588,1
-9210,-820,12623,1
-9130,-657,12661,1
-9322,-868,12622,1
-9129,-765,12617,1
-9168,-659,12637,1
-9286,-864,12568,1
-9174,-794,12555,1
-9176,-671,12625,1
-9339,-907,12572,1
-9144,-737,12593,1
-9211,-685,12629,1
-9214,-867,12578,1
-9180,-731,12572,1
-9241,-694,12671,1
-9250,-919,12592,1
-9134,-685,12589,1
-9301,-737,12566,1
-9257,-881,12646,1
-9155,-662,12586,1
-9267,-734,12653,1
-9270,-883,12626,1
-9146,-658,12634,1
-9308,-783,12583,1
-9266,-864,12619,1
-9116,-651,12615,1
-9320,-796,12602,1
-9227,-858,12648,1
-9100,-652,12625,1
-9363,-793,12585,1
-9258,-855,12627,1
-9084,-661,12677,1
-9363,-838,12547,1
-9182,-848,12634,1
-9178,-639,12622,1
-9337,-865,12614,1
-9218,-834,12579,1
-9104,-659,12679,1
-9326,-892,12612,1
-9084,-797,12615,1
-9160,-642,12666,1
-9307,-869,12592,1
-9195,-770,12619,1
-9174,-651,12641,1
-9326,-899,12581,1
-9169,-743,12621,1
-9200,-670,12645,1
-9259,-895,12638,1
-9120,-743,12654,1
-9238,-671,12665,1
-9200,-917,12642,1
-9161,-709,12575,1
-9241,-739,12614,1
-9305,-882,12588,1
-9112,-684,12614,1
-9295,-728,12595,1
-9197,-884,12650,1
-9141,-659,12634,1
-9252,-748,12641,1
-9285,-920,12587,1
-9103,-646,12652,1
-9337,-826,12528,1
-9231,-868,12611,1
-9163,-670,12643,1
-9332,-788,12583,1
-9234,-868,12636,1
-9120,-641,12661,1
-9304,-861,12565,1
-9210,-839,12593,1
-9110,-651,12651,1
-9381,-849,12564,1
-9183,-820,12613,1
-9158,-650,12611,1
-9326,-845,12599,1
-9190,-820,12653,1
-9095,-635,12691,1
-9319,-876,12621,1
-9117,-773,12640,1
-9210,-685,12646,1
-9256,-892,12600,1
-9202,-781,12624,1
-9173,-665,12676,1
-9328,-965,12629,1
-9118,-723,12633,1
-9206,-660,12670,1
-9236,-895,12606,1
-9168,-726,12618,1
-9217,-730,12640,1
-9254,-900,12625,1
-9157,-707,12608,1
-9243,-742,12606,1
-9261,-922,12601,1
-9129,-692,12627,1
-9283,-766,12671,1
-9220,-869,12677,1
-9153,-700,12608,1
-9299,-777,12603,1
-9259,-922,12617,1
-9116,-663,12627,1
-9331,-826,12540,1
-9239,-852,12621,1
-9138,-662,12669,1
-9319,-799,12631,1
-9224,-841,12569,1
-9106,-627,12670,1
-9375,-841,12565,1
-9189,-847,12618,1
-9182,-693,12613,1
-9337,-838,12615,1
-9216,-811,12584,1
-9113,-642,12632,1
-9323,-868,12612,1
-9147,-800,12620,1
-9140,-651,12677,1
-9329,-881,12574,1
-9142,-762,12629,1
-9186,-659,12619,1
-9294,-916,12626,1
-9215,-697,12587,1
-9196,-655,12613,1
-9273,-908,12613,1
-9130,-702,12651,1
-9235,-707,12604,1
-9231,-896,12631,1
-9187,-725,12619,1
-9232,-695,12591,1
-9292,-920,12577,1
-9126,-677,12602,1
-9286,-744,12566,1
-9236,-864,12620,1
-9146,-682,12644,1
-9248,-758,12644,1
-9251,-910,12586,1
-9134,-646,12650,1
-9287,-785,12572,1
-9289,-859,12607,1
-9120,-677,12644,1
-9353,-816,12590,1
-9232,-858,12660,1
-9156,-638,12668,1
-9298,-833,12611,1
-9251,-869,12597,1
-9101,-664,12639,1
-9375,-850,12572,1
-9172,-836,12619,1
-9136,-661,12613,1
-9330,-841,12590,1
-9174,-833,12578,1
-9111,-594,12685,1
-9336,-874,12585,1
-9170,-765,12617,1
-9176,-655,12680,1
-9314,-895,12618,1
-9176,-786,12581,1
-9164,-689,12653,1
-9260,-914,12582,1
-9146,-760,12587,1
-9176,-682,12657,1
-9256,-946,12659,1
-9135,-715,12628,1
-9282,-724,12605,1
-9234,-915,12624,1
-9190,-703,12611,1
-9240,-709,12634,1
-9269,-897,12613,1
-9107,-674,12646,1
-9292,-760,12608,1
-9235,-886,12642,1
-9159,-675,12656,1
-9291,-794,12642,1
-9274,-887,12611,1
-9137,-679,12627,1
-9342,-834,12517,1
-9232,-848,12586,1
-9142,-641,12648,1
-9340,-807,12614,1
-9216,-860,12602,1
-9103,-634,12672,1
-9345,-842,12610,1
-9204,-831,12598,1
-9137,-627,12646,1
-9355,-854,12559,1
-9175,-838,12583,1
-9158,-646,12628,1
-9275,-891,12641,1
-9135,-800,12615,1
-9133,-641,12703,1
-9335,-888,12576,1
-9125,-790,12659,1
-9203,-676,12619,1
-9281,-907,12635,1
-9170,-764,12612,1
-9175,-643,12667,1
-9258,-884,12634,1
-9144,-706,12597,1
-9235,-720,12619,1
-9253,-903,12604,1
-9158,-716,12593,1
-9271,-738,12603,1
-9281,-922,12631,1
-9147,-669,12640,1
-9236,-739,12661,1
-9260,-897,12632,1
-9120,-662,12658,1
-9336,-774,12594,1
-9213,-905,12595,1
-9166,-670,12587,1
-9303,-791,12591,1
-9290,-895,12580,1
-9079,-634,12677,1
-9372,-822,12598,1
-9188,-824,12614,1
-9132,-646,12626,1
-9329,-822,12583,1
-9206,-843,12560,1
-9131,-663,12635,1
-9388,-859,12600,1
-9195,-795,12606,1
-9122,-665,12641,1
-9330,-871,12645,1
-9151,-805,12630,1
-9148,-662,12674,1
-9302,-869,12586,1
-9131,-656,12701,1
-9316,-893,12592,1
-9168,-778,12620,1
-9208,-688,12626,1
-9287,-918,12617,1
-9148,-763,12565,1
-9189,-672,12618,1
-9230,-896,12642,1
-9156,-719,12618,1
-9253,-686,12636,1
-9272,-895,12606,1
-9145,-711,12618,1
-9275,-753,12612,1
-9259,-907,12626,1
-9169,-681,12629,1
-9257,-720,12640,1
-9253,-862,12597,1
-9097,-664,12669,1
-9305,-778,12595,1
-9219,-889,12651,1
-9128,-651,12569,1
-9326,-791,12573,1
-9279,-875,12553,1
-9110,-657,12597,1
-9336,-796,12574,1
-9193,-865,12624,1
-9115,-662,12624,1
-9348,-843,12609,1
-9218,-828,12603,1
-9138,-657,12672,1
-9374,-836,12595,1
-9211,-841,12615,1
-9116,-635,12658,1
-9345,-854,12629,1
-9130,-795,12626,1
-9150,-639,12624,1
-9278,-896,12606,1
-9182,-770,12592,1
-9177,-675,12642,1
-9332,-879,12551,1
-9165,-746,12587,1
-9193,-673,12623,1
-9250,-914,12666,1
-9154,-736,12616,1
-9208,-690,12634,1
-9264,-893,12606,1
-9151,-697,12627,1
-9254,-702,12618,1
-9260,-874,12611,1
-9160,-695,12578,1
-9262,-702,12592,1
-9229,-933,12620,1
-9141,-685,12661,1
-9287,-759,12594,1
-9261,-873,12609,1
-9107,-663,12614,1
-9361,-813,12572,1
-9230,-863,12627,1
-9166,-664,12629,1
-9288,-775,12614,1
-9278,-859,12629,1
-9038,-635,12686,1
-9348,-814,12590,1
-9189,-831,12611,1
-9181,-675,12650,1
-9335,-821,12578,1
-9221,-856,12604,1
-9132,-649,12651,1
-9344,-868,12588,1
-9160,-793,12594,1
-9133,-649,12648,1
-9319,-858,12633,1
-9153,-796,12636,1
-9163,-659,12658,1
-9281,-898,12585,1
-9172,-779,12614,1
-9175,-668,12618,1
-9346,-922,12594,1
-9142,-733,12627,1
-9219,-677,12648,1
-9237,-899,12650,1
-9181,-751,12596,1
-9205,-695,12643,1
-9271,-930,12583,1
-9127,-678,12619,1
-9293,-751,12569,1
-9253,-920,12632,1
-9147,-713,12585,1
-9250,-738,12666,1
-9243,-921,12599,1
-9111,-660,12641,1
-9309,-764,12592,1
-9244,-882,12610,1
-9142,-636,12629,1
-9351,-803,12620,1
-9258,-875,12606,1
-9138,-677,12643,1
-9302,-812,12587,1
-9212,-869,12627,1
-9083,-646,12662,1
-9343,-843,12571,1
-9174,-843,12621,1
-9160,-677,12611,1
-9351,-841,12605,1
-9215,-830,12547,1
-9132,-629,12655,1
-9371,-859,12597,1
-9142,-789,12605,1
-9183,-650,12664,1
-9278,-848,12633,1
-9170,-776,12644,1
-9153,-660,12679,1
-9331,-908,12614,1
-9157,-752,12635,1
-9208,-679,12638,1
-9265,-901,12618,1
-9150,-759,12637,1
-9199,-671,12650,1
-9241,-917,12635,1
-9160,-724,12608,1
-9237,-697,12641,1
-9274,-894,12562,1
-9130,-682,12625,1
-9300,-725,12611,1
-9208,-877,12605,1
-9162,-685,12618,1
-9236,-774,12626,1
-9289,-911,12597,1
-9105,-670,12624,1
-9350,-809,12557,1
-9232,-852,12656,1
-9173,-675,12620,1
-9307,-783,12614,1
-9263,-880,12582,1
-9077,-617,12631,1
-9328,-817,12565,1
-9229,-826,12636,1
-9136,-642,12630,1
-9365,-834,12589,1
-9218,-845,12563,1
-9184,-644,12601,1
-9333,-864,12583,1
-9206,-824,12594,1
-9094,-624,12704,1
-9311,-891,12592,1
-9140,-781,12601,1
-9176,-662,12651,1
-9272,-900,12633,1
-9166,-775,12601,1
-9154,-645,12656,1
-9308,-898,12573,1
-9134,-699,12628,1
-9224,-688,12584,1
-9240,-885,12617,1
-9140,-735,12542,1
-9230,-689,12665,1
-9263,-929,12598,1
-9148,-708,12613,1
-9273,-744,12589,1
-9269,-932,12627,1
-9139,-674,12624,1
-9283,-758,12607,1
-9231,-870,12599,1
-9134,-665,12630,1
-9279,-761,12616,1
-9277,-919,12555,1
-9113,-671,12665,1
-9367,-795,12570,1
-9216,-858,12582,1
-9118,-631,12642,1
-9310,-799,12593,1
-9231,-862,12627,1
-9091,-636,12714,1
-9357,-831,12561,1
-9220,-830,12626,1
-9138,-646,12637,1
-9327,-841,12590,1
-9218,-819,12577,1
-9131,-654,12665,1
-9327,-876,12561,1
-9140,-807,12635,1
-9148,-664,12632,1
-9307,-865,12602,1
-9137,-762,12633,1
-9167,-646,12610,1
-9308,-913,12623,1
-9186,-782,12588,1
-9179,-676,12661,1
-9291,-941,12637,1
-9131,-743,12648,1
-9258,-712,12636,1
-9204,-904,12622,1
-9156,-735,12607,1
-9236,-720,12646,1
-9294,-919,12661,1
-9119,-693,12651,1
-9293,-771,12584,1
-9228,-895,12612,1
-9133,-679,12623,1
-9276,-745,12674,1
-9273,-913,12626,1
-9111,-658,12620,1
-9314,-822,12567,1
-9269,-905,12578,1
-9151,-665,12629,1
-9340,-803,12568,1
-9221,-858,12634,1
-9140,-638,12676,1
-9315,-821,12640,1
-9227,-868,12595,1
-9090,-657,12686,1
-9366,-848,12587,1
-9163,-829,12598,1
-9191,-661,12642,1
-9325,-841,12607,1
-9195,-843,12631,1
-9107,-636,12685,1
-9313,-879,12614,1
-9139,-776,12665,1
-9174,-652,12646,1
-9274,-871,12626,1
-9153,-798,12561,1
-9190,-670,12640,1
-9324,-936,12587,1
-9167,-727,12583,1
-9182,-665,12676,1
-9229,-879,12653,1
-9151,-703,12628,1
-9275,-696,12632,1
-9239,-895,12608,1
-9205,-698,12612,1
-9259,-751,12652,1
-9308,-940,12591,1
-9124,-677,12630,1
-9304,-762,12579,1
-9189,-899,12662,1
-9129,-658,12621,1
-9285,-750,12595,1
-9284,-893,12559,1
-9101,-640,12662,1
-9349,-786,12555,1
-9241,-850,12634,1
-9150,-644,12609,1
-9320,-791,12595,1
-9233,-871,12623,1
-9117,-640,12669,1
-9364,-832,12578,1
-9205,-846,12629,1
-9124,-691,12614,1
-9355,-859,12557,1
-9226,-832,12593,1
-9163,-640,12625,1
-9319,-861,12593,1
-9166,-806,12579,1
-9112,-638,12644,1
-9329,-897,12604,1
-9134,-801,12596,1
-9209,-675,12628,1
-9255,-891,12602,1
-9196,-740,12558,1
-9191,-656,12676,1
-9300,-914,12607,1
-9113,-733,12648,1
-9213,-711,12618,1
-9227,-908,12629,1
-9166,-730,12578,1
-9225,-722,12612,1
-9270,-913,12621,1
-9155,-691,12640,1
-9274,-744,12605,1
-9247,-877,12600,1
-9106,-687,12628,1
-9301,-745,12625,1
-9235,-891,12661,1
-9146,-677,12618,1
-9283,-774,12595,1
-9278,-883,12616,1
-9105,-659,12629,1
-9362,-844,12546,1
-9184,-868,12654,1
-9119,-655,12663,1
-9282,-807,12614,1
-9230,-878,12576,1
-9098,-660,12662,1
-9359,-867,12566,1
-9171,-841,12638,1
-9166,-655,12629,1
-9322,-851,12626,1
-9148,-840,12610,1
-9131,-623,12668,1
-9340,-887,12584,1
-9160,-762,12590,1
-9133,-688,12655,1
-9312,-916,12600,1
-9145,-782,12620,1
-9189,-712,12621,1
-9255,-913,12610,1
-9162,-753,12624,1
-9155,-669,12649,1
-9244,-925,12602,1
-9113,-746,12628,1
-9262,-764,12616,1
-9259,-901,12628,1
-9171,-716,12558,1
-9243,-732,12597,1
-9253,-921,12592,1
-9131,-638,12670,1
-9253,-764,12610,1
-9238,-870,12662,1
-9151,-691,12624,1
-9300,-766,12615,1
-9263,-868,12570,1
-9178,-653,12603,1
-9341,-799,12550,1
-9262,-880,12592,1
-9094,-647,12651,1
-9338,-822,12601,1
-9216,-860,12615,1
-9142,-657,12651,1
-9340,-843,12620,1
-9224,-847,12607,1
-9120,-639,12679,1
-9395,-855,12544,1
-9183,-834,12633,1
-9161,-643,12641,1
-9293,-878,12653,1
-9186,-795,12558,1
-9123,-644,12687,1
-9315,-894,12593,1
-9155,-775,12656,1
-9191,-681,12648,1
-9308,-905,12604,1
-9192,-750,12572,1
-9196,-650,12668,1
-9224,-870,12656,1
-9160,-703,12570,1
-9226,-678,12671,1
-9280,-895,12595,1
-9125,-716,12621,1
-9264,-754,12575,1
-9267,-941,12621,1
-9172,-675,12615,1
-9265,-729,12621,1
-9302,-872,12606,1
-9091,-639,12665,1
-9308,-770,12630,1
-9234,-881,12628,1
-9164,-672,12603,1
-9292,-786,12579,1
-9287,-870,12594,1
-9122,-644,12642,1
-9346,-818,12596,1
-9219,-829,12600,1
-9104,-637,12639,1
-9341,-799,12604,1
-9224,-869,12603,1
-9123,-619,12647,1
-9307,-842,12602,1
-9221,-835,12588,1
-9145,-645,12647,1
-9381,-858,12619,1
-9153,-810,12618,1
-9138,-621,12657,1
-9291,-848,12647,1
-9168,-803,12628,1
-9133,-654,12654,1
-9323,-910,12607,1
-9148,-766,12600,1
-9194,-701,12613,1
-9299,-878,12599,1
-9149,-757,12580,1
-9168,-651,12634,1
-9232,-923,12609,1
-9139,-729,12631,1
-9242,-718,12624,1
-9254,-942,12650,1
-9143,-700,12576,1
-9266,-731,12609,1
-9271,-913,12613,1
-9166,-684,12593,1
-9214,-727,12629,1
-9231,-906,12638,1
-9089,-669,12642,1
-9290,-770,12601,1
-9246,-918,12616,1
-9138,-690,12653,1
-9318,-825,12568,1
-9312,-891,12587,1
-9105,-650,12618,1
-9350,-812,12569,1
-9202,-881,12645,1
-9107,-656,12635,1
-9316,-821,12583,1
-9225,-849,12604,1
-9115,-660,12659,1
-9385,-844,12564,1
-9208,-830,12623,1
-9147,-631,12598,1
-9349,-849,12611,1
-9178,-806,12616,1
-9102,-632,12633,1
-9297,-895,12594,1
-9176,-799,12626,1
-9137,-683,12665,1
-9327,-906,12584,1
-9115,-781,12654,1
-9217,-666,12612,1
-9272,-915,12622,1
-9187,-723,12600,1
-9178,-652,12678,1
-9254,-885,12596,1
-9117,-716,12630,1
-9271,-687,12616,1
-9223,-899,12610,1
-9167,-710,12610,1
-9257,-706,12600,1
-9300,-940,12608,1
-9102,-662,12620,1
-9279,-756,12593,1
-9249,-887,12627,1
-9124,-691,12610,1
-9317,-778,12582,1
-9227,-889,12629,1
-9130,-650,12599,1
-9316,-796,12601,1
-9292,-862,12616,1
-9082,-625,12662,1
-9364,-798,12611,1
-9168,-852,12597,1
-9154,-651,12673,1
-9310,-819,12591,1
-9246,-845,12573,1
-9127,-649,12662,1
-9365,-855,12563,1
-9165,-820,12612,1
-9160,-667,12591,1
-9338,-864,12627,1
-9158,-816,12581,1
-9150,-636,12674,1
-9333,-873,12572,1
-9163,-761,12618,1
-9184,-666,12627,1
-9311,-918,12599,1
-9156,-747,12613,1
-9225,-693,12622,1
-9255,-914,12583,1
-9177,-737,12619,1
-9187,-681,12632,1
-9250,-938,12586,1
-9105,-717,12589,1
-9277,-730,12603,1
-9204,-890,12593,1
-9165,-697,12570,1
-9246,-719,12677,1
-9260,-911,12583,1
-9109,-659,12677,1
-9262,-771,12624,1
-9231,-886,12646,1
-9130,-685,12629,1
-9293,-788,12599,1
-9257,-910,12619,1
-9150,-691,12610,1
-9342,-805,12544,1
-9261,-890,12628,1
-9124,-679,12608,1
-9328,-807,12585,1
-9195,-844,12566,1
-9127,-650,12596,1
-9346,-834,12585,1
-9208,-840,12564,1
-9133,-650,12644,1
-9359,-854,12549,1
-9167,-843,12627,1
-9171,-648,12625,1
-9304,-872,12628,1
-9172,-826,12612,1
-9096,-649,12658,1
-9341,-868,12583,1
-9127,-789,12652,1
-9191,-688,12621,1
-9286,-908,12589,1
-9174,-774,12587,1
-9196,-650,12646,1
-9297,-909,12622,1
-9131,-737,12604,1
-9194,-693,12643,1
-9238,-906,12629,1
-9133,-777,12574,1
-9273,-716,12576,1
-9220,-931,12633,1
-9175,-688,12620,1
-9259,-730,12607,1
-9308,-893,12582,1
-9097,-670,12656,1
-9298,-767,12616,1
-9200,-866,12640,1
-9166,-672,12593,1
-9263,-756,12589,1
-9277,-923,12565,1
-9086,-627,12604,1
-9354,-782,12570,1
-9217,-840,12615,1
-9137,-670,12637,1
-9303,-788,12581,1
-9231,-849,12592,1
-9112,-639,12670,1
-9343,-851,12582,1
-9223,-827,12579,1
-9140,-643,12605,1
-9365,-862,12546,1
-9156,-826,12580,1
-9136,-637,12636,1
-9290,-867,12606,1
-9167,-802,12587,1
-9146,-649,12674,1
-9343,-898,12623,1
-9128,-734,12578,1
-9197,-685,12581,1
-9295,-849,12590,1
-9187,-758,12558,1
-9151,-651,12639,1
-9271,-939,12619,1
-9102,-718,12623,1
-9245,-719,12630,1
-9234,-928,12600,1
-9172,-704,12574,1
-9257,-699,12583,1
-9277,-886,12545,1
-9157,-676,12595,1
-9257,-735,12615,1
-9269,-874,12649,1
-9108,-651,12676,1
-9303,-794,12579,1
-9269,-879,12611,1
-9134,-668,12625,1
-9331,-793,12576,1
-9308,-883,12569,1
-9117,-640,12629,1
-9343,-797,12556,1
-9214,-846,12633,1
-9149,-623,12635,1
-9294,-824,12590,1
-9237,-845,12561,1
-9099,-643,12654,1
-9363,-842,12535,1
-9194,-833,12591,1
-9152,-637,12630,1
-9303,-828,12586,1
-9163,-801,12641,1
-9124,-647,12622,1
-9290,-895,12601,1
-9135,-776,12601,1
-9174,-658,12657,1
-9327,-871,12591,1
-9135,-752,12629,1
-9204,-668,12601,1
-9267,-923,12604,1
-9176,-711,12614,1
-9160,-658,12646,1
-9269,-916,12599,1
-9127,-699,12631,1
-9289,-725,12612,1
-9229,-893,12622,1
-9193,-730,12600,1
-9256,-740,12604,1
-9286,-931,12612,1
-9138,-652,12611,1
-9287,-779,12605,1
-9209,-873,12662,1
-9144,-696,12573,1
-9298,-780,12602,1
-9260,-915,12564,1
-9163,-671,12641,1
-9343,-789,12546,1
-9273,-866,12576,1
-9102,-629,12639,1
-9342,-816,12551,1
-9160,-861,12600,1
-9147,-692,12627,1
-9333,-843,12559,1
-9245,-851,12565,1
-9132,-627,12655,1
-9382,-871,12554,1
-9170,-816,12597,1
-9154,-662,12642,1
-9290,-857,12633,1
-9153,-804,12611,1
