18:17:01:464 -> X -10354;Y -2573;Z 17215
18:17:01:483 -> X -14477;Y -65;Z 5949
18:17:01:503 -> X -5394;Y 837;Z 11359
18:17:01:523 -> X -9411;Y -2452;Z 17749
18:17:01:543 -> X -14819;Y -595;Z 7084
18:17:01:563 -> X -6066;Y 1010;Z 10083
18:17:01:583 -> X -8577;Y -2212;Z 18078
18:17:01:603 -> X -14770;Y -1085;Z 8576
18:17:01:623 -> X -6835;Y 1172;Z 8790
18:17:01:643 -> X -14680;Y -1317;Z 9334
18:17:01:663 -> X -7438;Y 1169;Z 8289
18:17:01:683 -> X -7383;Y -1879;Z 18176
18:17:01:703 -> X -14300;Y -1811;Z 10911
18:17:01:723 -> X -8794;Y 1132;Z 7268
18:17:01:743 -> X -6702;Y -1563;Z 17932
18:17:01:763 -> X -13718;Y -2157;Z 12491
18:17:01:783 -> X -10181;Y 1077;Z 6185
18:17:01:803 -> X -6088;Y -1145;Z 17356
18:17:01:823 -> X -13147;Y -2347;Z 13738
18:17:01:843 -> X -11619;Y 843;Z 5833
18:17:01:863 -> X -5572;Y -678;Z 16429
18:17:01:883 -> X -12419;Y -2539;Z 14895
18:17:01:903 -> X -12789;Y 588;Z 5262
18:17:01:923 -> X -5216;Y -212;Z 15293
18:17:01:943 -> X -11635;Y -2604;Z 15898
18:17:01:963 -> X -13580;Y 496;Z 5155
18:17:01:983 -> X -5248;Y 331;Z 13737
18:17:02:003 -> X -10824;Y -2563;Z 16745
18:17:02:023 -> X -14169;Y 168;Z 5522
18:17:02:043 -> X -5576;Y 584;Z 12291
18:17:02:063 -> X -9921;Y -2504;Z 17448
18:17:02:083 -> X -14384;Y -239;Z 6337
18:17:02:103 -> X -5887;Y 912;Z 10809
18:17:02:123 -> X -9098;Y -2369;Z 17914
18:17:02:143 -> X -14662;Y -808;Z 7777
18:17:02:172 -> X -6450;Y 1065;Z 9503
18:17:02:183 -> X -8212;Y -2104;Z 18146
18:17:02:203 -> X -14565;Y -1330;Z 9336
18:17:02:223 -> X -7373;Y 1244;Z 8271
18:17:02:243 -> X -7494;Y -1924;Z 18181
18:17:02:263 -> X -14325;Y -1752;Z 10873
18:17:02:283 -> X -8595;Y 1141;Z 7363
18:17:02:303 -> X -6845;Y -1615;Z 17958
18:17:02:323 -> X -13804;Y -2143;Z 12252
18:17:02:343 -> X -9855;Y 1099;Z 6406
18:17:02:363 -> X -6517;Y -1264;Z 17388
18:17:02:383 -> X -12986;Y -2307;Z 13692
18:17:02:403 -> X -11337;Y 944;Z 5777
18:17:02:423 -> X -5984;Y -816;Z 16454
18:17:02:443 -> X -12497;Y -2581;Z 14767
18:17:02:463 -> X -12526;Y 722;Z 5237
18:17:02:483 -> X -5535;Y -294;Z 15350
18:17:02:503 -> X -11771;Y -2629;Z 15763
18:17:02:523 -> X -13563;Y 463;Z 5138
18:17:02:543 -> X -4993;Y 266;Z 13966
18:17:02:563 -> X -10968;Y -2529;Z 16529
18:17:02:583 -> X -14271;Y 95;Z 5559
18:17:02:603 -> X -5178;Y 641;Z 12455
18:17:02:624 -> X -10032;Y -2490;Z 17303
18:17:02:643 -> X -14618;Y -216;Z 6213
18:17:02:663 -> X -5650;Y 873;Z 11079
18:17:02:691 -> X -9291;Y -2359;Z 17713
18:17:02:703 -> X -14665;Y -741;Z 7488
18:17:02:723 -> X -6249;Y 1053;Z 9836
18:17:02:743 -> X -8409;Y -2195;Z 18099
18:17:02:763 -> X -14628;Y -1203;Z 8999
18:17:02:783 -> X -7224;Y 1182;Z 8502
18:17:02:803 -> X -7507;Y -1942;Z 18261
18:17:02:823 -> X -14395;Y -1731;Z 10603
18:17:02:843 -> X -8381;Y 1096;Z 7520
18:17:02:864 -> X -6807;Y -1645;Z 17996
18:17:02:883 -> X -13931;Y -2083;Z 12043
18:17:02:903 -> X -9864;Y 1040;Z 6538
18:17:02:923 -> X -6038;Y -1197;Z 17513
18:17:02:943 -> X -13334;Y -2285;Z 13406
18:17:02:963 -> X -11275;Y 864;Z 5955
18:17:02:983 -> X -5604;Y -746;Z 16638
18:17:03:003 -> X -12641;Y -2476;Z 14592
18:17:03:023 -> X -12628;Y 565;Z 5477
18:17:03:043 -> X -5155;Y -283;Z 15417
18:17:03:063 -> X -11861;Y -2559;Z 15662
18:17:03:083 -> X -13532;Y 442;Z 5162
18:17:03:103 -> X -5054;Y 214;Z 14016
18:17:03:123 -> X -11011;Y -2536;Z 16489
18:17:03:143 -> X -14276;Y 170;Z 5559
18:17:03:163 -> X -5131;Y 620;Z 12616
18:17:03:183 -> X -10214;Y -2509;Z 17180
18:17:03:214 -> X -14606;Y -150;Z 6099
18:17:03:223 -> X -5529;Y 858;Z 11172
18:17:03:243 -> X -9302;Y -2364;Z 17760
18:17:03:263 -> X -14806;Y -653;Z 7261
18:17:03:283 -> X -6210;Y 1029;Z 9962
18:17:03:304 -> X -8497;Y -2163;Z 18055
18:17:03:323 -> X -14763;Y -1173;Z 8793
18:17:03:343 -> X -7029;Y 1166;Z 8659
18:17:03:363 -> X -7625;Y -1963;Z 18252
18:17:03:383 -> X -14535;Y -1591;Z 10255
18:17:03:403 -> X -8235;Y 1119;Z 7689
18:17:03:423 -> X -6914;Y -1671;Z 18068
18:17:03:443 -> X -14036;Y -1982;Z 11748
18:17:03:463 -> X -9561;Y 1064;Z 6726
18:17:03:484 -> X -6232;Y -1320;Z 17616
18:17:03:503 -> X -13421;Y -2242;Z 13184
18:17:03:523 -> X -11064;Y 907;Z 5995
18:17:03:543 -> X -5631;Y -790;Z 16818
18:17:03:563 -> X -12743;Y -2496;Z 14452
18:17:03:583 -> X -12497;Y 605;Z 5581
18:17:03:603 -> X -5233;Y -349;Z 15602
18:17:03:623 -> X -11917;Y -2573;Z 15528
18:17:03:643 -> X -13447;Y 492;Z 5163
18:17:03:663 -> X -4943;Y 222;Z 14188
18:17:03:683 -> X -11110;Y -2568;Z 16427
18:17:03:703 -> X -14216;Y 169;Z 5520
18:17:03:725 -> X -5154;Y 616;Z 12673
18:17:03:743 -> X -10201;Y -2454;Z 17201
18:17:03:763 -> X -14573;Y -185;Z 6026
18:17:03:783 -> X -5500;Y 857;Z 11112
18:17:03:803 -> X -9335;Y -2394;Z 17747
18:17:03:823 -> X -14776;Y -661;Z 7308
18:17:03:843 -> X -6218;Y 1027;Z 9845
18:17:03:863 -> X -8408;Y -2177;Z 18101
18:17:03:883 -> X -14783;Y -1174;Z 8833
18:17:03:903 -> X -7061;Y 1137;Z 8656
18:17:03:923 -> X -7600;Y -1922;Z 18189
18:17:03:943 -> X -14484;Y -1628;Z 10368
18:17:03:963 -> X -8256;Y 1111;Z 7629
18:17:03:983 -> X -6840;Y -1647;Z 18051
18:17:04:003 -> X -14012;Y -2084;Z 11857
18:17:04:023 -> X -9718;Y 1020;Z 6624
18:17:04:043 -> X -6169;Y -1232;Z 17546
18:17:04:063 -> X -13388;Y -2283;Z 13298
18:17:04:083 -> X -11224;Y 891;Z 5981
18:17:04:103 -> X -5607;Y -784;Z 16674
18:17:04:123 -> X -12690;Y -2468;Z 14503
18:17:04:143 -> X -12574;Y 567;Z 5564
18:17:04:163 -> X -5189;Y -284;Z 15474
18:17:04:184 -> X -11863;Y -2551;Z 15573
18:17:04:203 -> X -13523;Y 460;Z 5162
18:17:04:223 -> X -5075;Y 193;Z 14128
18:17:04:243 -> X -11071;Y -2525;Z 16436
18:17:04:263 -> X -14228;Y 167;Z 5519
18:17:04:283 -> X -5116;Y 625;Z 12676
18:17:04:303 -> X -10256;Y -2518;Z 17182
18:17:04:323 -> X -14590;Y -122;Z 5989
18:17:04:343 -> X -5540;Y 798;Z 11304
18:17:04:363 -> X -9349;Y -2353;Z 17752
18:17:04:383 -> X -14785;Y -595;Z 7135
18:17:04:403 -> X -6098;Y 1057;Z 9957
18:17:04:423 -> X -8535;Y -2184;Z 18007
18:17:04:443 -> X -14766;Y -1156;Z 8648
18:17:04:463 -> X -6984;Y 1139;Z 8722
18:17:04:483 -> X -7610;Y -1980;Z 18211
18:17:04:503 -> X -14518;Y -1607;Z 10203
18:17:04:523 -> X -8153;Y 1165;Z 7703
18:17:04:543 -> X -6937;Y -1680;Z 18094
18:17:04:563 -> X -14062;Y -2004;Z 11722
18:17:04:583 -> X -9561;Y 1030;Z 6699
18:17:04:603 -> X -6208;Y -1273;Z 17627
18:17:04:623 -> X -13449;Y -2249;Z 13179
18:17:04:643 -> X -11095;Y 864;Z 6046
18:17:04:663 -> X -5636;Y -772;Z 16735
18:17:04:683 -> X -12709;Y -2468;Z 14467
18:17:04:703 -> X -12523;Y 554;Z 5605
18:17:04:723 -> X -5245;Y -288;Z 15527
18:17:04:743 -> X -11934;Y -2565;Z 15515
18:17:04:763 -> X -13511;Y 455;Z 5202
18:17:04:783 -> X -4995;Y 243;Z 14115
18:17:04:803 -> X -11055;Y -2569;Z 16536
18:17:04:823 -> X -14268;Y 132;Z 5563
18:17:04:843 -> X -5188;Y 621;Z 12591
18:17:04:863 -> X -10174;Y -2501;Z 17253
18:17:04:883 -> X -14628;Y -212;Z 6160
18:17:04:903 -> X -5623;Y 882;Z 11049
18:17:04:923 -> X -9223;Y -2357;Z 17773
18:17:04:943 -> X -14805;Y -760;Z 7485
18:17:04:963 -> X -6342;Y 1035;Z 9677
18:17:04:983 -> X -8239;Y -2123;Z 18146
18:17:05:003 -> X -14728;Y -1281;Z 9099
18:17:05:023 -> X -7308;Y 1182;Z 8429
18:17:05:043 -> X -7456;Y -1941;Z 18276
18:17:05:063 -> X -14370;Y -1707;Z 10737
18:17:05:083 -> X -8647;Y 1112;Z 7362
18:17:05:103 -> X -6646;Y -1536;Z 17971
18:17:05:123 -> X -13833;Y -2092;Z 12291
18:17:05:143 -> X -10121;Y 996;Z 6331
18:17:05:164 -> X -5975;Y -1120;Z 17325
18:17:05:183 -> X -13116;Y -2325;Z 13711
18:17:05:203 -> X -11721;Y 759;Z 5793
18:17:05:223 -> X -5366;Y -606;Z 16308
18:17:05:243 -> X -12420;Y -2494;Z 14868
18:17:05:263 -> X -12943;Y 528;Z 5301
18:17:05:283 -> X -5080;Y -116;Z 14990
18:17:05:303 -> X -11542;Y -2559;Z 15944
18:17:05:323 -> X -13838;Y 322;Z 5313
18:17:05:343 -> X -5085;Y 414;Z 13479
18:17:05:364 -> X -10681;Y -2505;Z 16737
18:17:05:383 -> X -14436;Y 10;Z 5714
18:17:05:403 -> X -5279;Y 761;Z 11993
18:17:05:423 -> X -9771;Y -2425;Z 17442
18:17:05:443 -> X -14737;Y -403;Z 6546
18:17:05:463 -> X -5870;Y 944;Z 10579
18:17:05:483 -> X -8865;Y -2270;Z 17953
18:17:05:503 -> X -14853;Y -944;Z 8010
18:17:05:523 -> X -6563;Y 1125;Z 9284
18:17:05:543 -> X -7991;Y -2049;Z 18135
18:17:05:563 -> X -14644;Y -1461;Z 9613
18:17:05:583 -> X -7717;Y 1103;Z 8114
18:17:05:604 -> X -7191;Y -1770;Z 18197
18:17:05:623 -> X -14246;Y -1888;Z 11244
18:17:05:643 -> X -9083;Y 1092;Z 7068
18:17:05:663 -> X -6457;Y -1444;Z 17794
18:17:05:684 -> X -13649;Y -2188;Z 12721
18:17:05:703 -> X -10640;Y 936;Z 6171
18:17:05:723 -> X -5759;Y -924;Z 17115
18:17:05:744 -> X -12967;Y -2401;Z 14086
18:17:05:763 -> X -12175;Y 655;Z 5784
18:17:05:790 -> X -5334;Y -448;Z 15930
18:17:05:804 -> X -12147;Y -2537;Z 15231
18:17:05:823 -> X -13271;Y 494;Z 5146
18:17:05:843 -> X -5018;Y 80;Z 14578
18:17:05:864 -> X -11366;Y -2574;Z 16252
18:17:05:883 -> X -14049;Y 256;Z 5530
18:17:05:903 -> X -5086;Y 572;Z 12990
18:17:05:926 -> X -10440;Y -2571;Z 17085
18:17:05:943 -> X -14536;Y -50;Z 5860
18:17:05:963 -> X -5351;Y 807;Z 11489
18:17:05:983 -> X -9585;Y -2452;Z 17665
18:17:06:003 -> X -14751;Y -512;Z 6966
18:17:06:023 -> X -5933;Y 1034;Z 10075
18:17:06:043 -> X -8677;Y -2263;Z 18063
18:17:06:063 -> X -14835;Y -1056;Z 8377
18:17:06:083 -> X -6673;Y 1142;Z 8922
18:17:06:103 -> X -7872;Y -2071;Z 18201
18:17:06:123 -> X -14585;Y -1492;Z 9896
18:17:06:143 -> X -7782;Y 1187;Z 7852
18:17:06:163 -> X -7136;Y -1816;Z 18179
18:17:06:183 -> X -14232;Y -1892;Z 11435
18:17:06:203 -> X -9125;Y 1082;Z 6958
18:17:06:223 -> X -6434;Y -1430;Z 17761
18:17:06:243 -> X -13606;Y -2203;Z 12835
18:17:06:263 -> X -10567;Y 992;Z 6108
18:17:06:283 -> X -5838;Y -959;Z 17038
18:17:06:307 -> X -13010;Y -2395;Z 14040
18:17:06:323 -> X -12110;Y 660;Z 5735
18:17:06:343 -> X -5275;Y -464;Z 15939
18:17:06:363 -> X -12266;Y -2601;Z 15209
18:17:06:383 -> X -13165;Y 521;Z 5201
18:17:06:403 -> X -5076;Y 15;Z 14672
18:17:06:423 -> X -11455;Y -2578;Z 16149
18:17:06:443 -> X -14001;Y 311;Z 5404
18:17:06:463 -> X -4957;Y 501;Z 13240
18:17:06:484 -> X -10665;Y -2593;Z 16872
18:17:06:503 -> X -14475;Y 9;Z 5775
18:17:06:523 -> X -5295;Y 779;Z 11791
18:17:06:543 -> X -9730;Y -2431;Z 17542
18:17:06:563 -> X -14786;Y -419;Z 6734
18:17:06:583 -> X -5815;Y 975;Z 10418
18:17:06:603 -> X -8857;Y -2270;Z 17879
18:17:06:623 -> X -14863;Y -980;Z 8121
18:17:06:643 -> X -6641;Y 1115;Z 9180
18:17:06:663 -> X -7924;Y -2024;Z 18139
18:17:06:683 -> X -14674;Y -1442;Z 9695
18:17:06:703 -> X -7712;Y 1156;Z 8097
18:17:06:723 -> X -7168;Y -1757;Z 18115
18:17:06:743 -> X -14264;Y -1888;Z 11216
18:17:06:763 -> X -9024;Y 1080;Z 7116
18:17:06:783 -> X -6403;Y -1464;Z 17823
18:17:06:803 -> X -13685;Y -2170;Z 12614
18:17:06:829 -> X -10450;Y 972;Z 6227
18:17:06:843 -> X -5777;Y -1003;Z 17162
18:17:06:863 -> X -13017;Y -2396;Z 13910
18:17:06:883 -> X -11995;Y 703;Z 5828
18:17:06:903 -> X -5320;Y -530;Z 16059
18:17:06:923 -> X -12251;Y -2527;Z 15054
18:17:06:943 -> X -13170;Y 479;Z 5258
18:17:06:964 -> X -4988;Y 18;Z 14711
18:17:06:983 -> X -11434;Y -2563;Z 16046
18:17:07:004 -> X -13993;Y 237;Z 5392
18:17:07:023 -> X -5093;Y 475;Z 13175
18:17:07:044 -> X -10546;Y -2503;Z 16844
18:17:07:063 -> X -14576;Y -23;Z 5792
18:17:07:083 -> X -5311;Y 766;Z 11808
18:17:07:103 -> X -9678;Y -2434;Z 17480
18:17:07:123 -> X -14770;Y -450;Z 6729
18:17:07:143 -> X -5852;Y 985;Z 10395
18:17:07:163 -> X -8878;Y -2272;Z 17944
18:17:07:183 -> X -14882;Y -912;Z 8025
18:17:07:203 -> X -6519;Y 1136;Z 9247
18:17:07:223 -> X -8071;Y -2121;Z 18119
18:17:07:243 -> X -14692;Y -1363;Z 9527
18:17:07:263 -> X -7478;Y 1228;Z 8096
18:17:07:283 -> X -7262;Y -1865;Z 18255
18:17:07:303 -> X -14471;Y -1841;Z 10939
18:17:07:323 -> X -8805;Y 1062;Z 7398
18:17:07:345 -> X -6524;Y -1475;Z 17827
18:17:07:363 -> X -13828;Y -2113;Z 12340
18:17:07:383 -> X -10220;Y 971;Z 6389
18:17:07:403 -> X -5906;Y -1104;Z 17338
18:17:07:423 -> X -13146;Y -2347;Z 13691
18:17:07:443 -> X -11685;Y 753;Z 5926
18:17:07:463 -> X -5488;Y -618;Z 16309
18:17:07:483 -> X -12422;Y -2565;Z 14896
18:17:07:503 -> X -12901;Y 556;Z 5389
18:17:07:523 -> X -5063;Y -144;Z 15085
18:17:07:543 -> X -11733;Y -2611;Z 15872
18:17:07:563 -> X -13717;Y 428;Z 5227
18:17:07:583 -> X -4889;Y 401;Z 13705
18:17:07:603 -> X -10873;Y -2568;Z 16611
18:17:07:623 -> X -14386;Y 56;Z 5666
18:17:07:643 -> X -5188;Y 664;Z 12329
18:17:07:663 -> X -9972;Y -2443;Z 17243
18:17:07:683 -> X -14738;Y -311;Z 6339
18:17:07:703 -> X -5596;Y 903;Z 10963
18:17:07:723 -> X -9075;Y -2316;Z 17699
18:17:07:743 -> X -14897;Y -792;Z 7549
18:17:07:764 -> X -6356;Y 1007;Z 9710
18:17:07:784 -> X -8279;Y -2123;Z 18106
18:17:07:803 -> X -14793;Y -1237;Z 8984
18:17:07:823 -> X -7117;Y 1210;Z 8493
18:17:07:843 -> X -7596;Y -1968;Z 18244
18:17:07:863 -> X -14498;Y -1660;Z 10498
18:17:07:883 -> X -8361;Y 1149;Z 7578
18:17:07:904 -> X -6817;Y -1645;Z 18037
18:17:07:924 -> X -14062;Y -2062;Z 11948
18:17:07:943 -> X -9712;Y 1050;Z 6600
18:17:07:963 -> X -6180;Y -1260;Z 17529
18:17:07:983 -> X -13388;Y -2288;Z 13363
18:17:08:003 -> X -11256;Y 881;Z 5948
18:17:08:023 -> X -5583;Y -754;Z 16667
18:17:08:043 -> X -12721;Y -2502;Z 14578
18:17:08:063 -> X -12642;Y 536;Z 5593
18:17:08:083 -> X -5205;Y -261;Z 15418
18:17:08:103 -> X -11832;Y -2575;Z 15663
18:17:08:123 -> X -13584;Y 444;Z 5207
18:17:08:143 -> X -5009;Y 261;Z 13989
18:17:08:163 -> X -11038;Y -2536;Z 16515
18:17:08:183 -> X -14321;Y 120;Z 5622
18:17:08:203 -> X -5092;Y 671;Z 12484
18:17:08:223 -> X -10123;Y -2526;Z 17256
18:17:08:243 -> X -14683;Y -215;Z 6168
18:17:08:263 -> X -5522;Y 873;Z 11129
18:17:08:283 -> X -9254;Y -2368;Z 17742
18:17:08:303 -> X -14853;Y -668;Z 7338
18:17:08:323 -> X -6111;Y 1083;Z 9818
18:17:08:343 -> X -8423;Y -2194;Z 18089
18:17:08:363 -> X -14791;Y -1201;Z 8808
18:17:08:383 -> X -7057;Y 1195;Z 8628
18:17:08:403 -> X -7587;Y -1924;Z 18257
18:17:08:423 -> X -14509;Y -1686;Z 10363
18:17:08:443 -> X -8280;Y 1165;Z 7674
18:17:08:463 -> X -6839;Y -1640;Z 18057
18:17:08:484 -> X -14043;Y -2042;Z 11892
18:17:08:503 -> X -9738;Y 1050;Z 6609
18:17:08:523 -> X -6163;Y -1210;Z 17540
18:17:08:544 -> X -13359;Y -2263;Z 13328
18:17:08:563 -> X -11255;Y 874;Z 5988
18:17:08:583 -> X -5648;Y -769;Z 16644
18:17:08:603 -> X -12667;Y -2463;Z 14471
18:17:08:623 -> X -12660;Y 519;Z 5598
18:17:08:643 -> X -5175;Y -294;Z 15515
18:17:08:663 -> X -11870;Y -2551;Z 15532
18:17:08:683 -> X -13595;Y 377;Z 5244
18:17:08:703 -> X -5067;Y 221;Z 14094
18:17:08:724 -> X -10992;Y -2525;Z 16400
18:17:08:743 -> X -14301;Y 104;Z 5615
18:17:08:763 -> X -5168;Y 622;Z 12620
18:17:08:783 -> X -10160;Y -2486;Z 17160
18:17:08:803 -> X -14658;Y -203;Z 6161
18:17:08:823 -> X -5530;Y 891;Z 11156
18:17:08:843 -> X -9272;Y -2398;Z 17746
18:17:08:863 -> X -14823;Y -646;Z 7259
18:17:08:897 -> X -6116;Y 1095;Z 9839
18:17:08:903 -> X -8519;Y -2254;Z 18145
18:17:08:923 -> X -14781;Y -1142;Z 8802
18:17:08:943 -> X -6869;Y 1229;Z 8619
18:17:08:963 -> X -7710;Y -2053;Z 18283
18:17:08:984 -> X -14553;Y -1562;Z 10186
18:17:09:003 -> X -8026;Y 1173;Z 7742
18:17:09:023 -> X -6970;Y -1722;Z 18126
18:17:09:044 -> X -14130;Y -2000;Z 11643
18:17:09:063 -> X -9345;Y 1128;Z 6796
18:17:09:083 -> X -6343;Y -1358;Z 17677
18:17:09:103 -> X -13574;Y -2202;Z 12984
18:17:09:123 -> X -10776;Y 967;Z 6062
18:17:09:143 -> X -5730;Y -898;Z 16946
18:17:09:163 -> X -12954;Y -2469;Z 14169
18:17:09:183 -> X -12168;Y 663;Z 5749
18:17:09:203 -> X -5332;Y -474;Z 15918
18:17:09:223 -> X -12214;Y -2550;Z 15218
18:17:09:243 -> X -13179;Y 515;Z 5217
18:17:09:263 -> X -4989;Y 14;Z 14724
18:17:09:283 -> X -11499;Y -2596;Z 16075
18:17:09:303 -> X -13936;Y 287;Z 5411
18:17:09:324 -> X -5031;Y 511;Z 13251
18:17:09:344 -> X -10655;Y -2518;Z 16855
18:17:09:363 -> X -14507;Y 14;Z 5744
18:17:09:383 -> X -5208;Y 749;Z 11968
18:17:09:411 -> X -9846;Y -2486;Z 17453
18:17:09:423 -> X -14754;Y -388;Z 6604
18:17:09:443 -> X -5720;Y 973;Z 10569
18:17:09:463 -> X -8980;Y -2330;Z 17937
18:17:09:483 -> X -14908;Y -865;Z 7835
18:17:09:503 -> X -6420;Y 1109;Z 9413
18:17:09:523 -> X -8192;Y -2086;Z 18119
18:17:09:543 -> X -14759;Y -1318;Z 9347
18:17:09:563 -> X -7359;Y 1205;Z 8247
18:17:09:583 -> X -7359;Y -1919;Z 18268
18:17:09:603 -> X -14428;Y -1756;Z 10813
18:17:09:623 -> X -8705;Y 1093;Z 7353
18:17:09:643 -> X -6624;Y -1538;Z 17949
18:17:09:663 -> X -13844;Y -2136;Z 12317
18:17:09:683 -> X -10099;Y 1039;Z 6344
18:17:09:703 -> X -5968;Y -1110;Z 17358
18:17:09:723 -> X -13202;Y -2316;Z 13694
18:17:09:743 -> X -11716;Y 787;Z 5866
18:17:09:763 -> X -5411;Y -596;Z 16303
18:17:09:783 -> X -12415;Y -2543;Z 14882
18:17:09:803 -> X -12986;Y 515;Z 5335
18:17:09:823 -> X -5109;Y -99;Z 14917
18:17:09:844 -> X -11569;Y -2573;Z 15984
18:17:09:863 -> X -13907;Y 339;Z 5349
18:17:09:883 -> X -4974;Y 466;Z 13387
18:17:09:904 -> X -10667;Y -2538;Z 16796
18:17:09:943 -> X -14457;Y -6;Z 5754
18:17:09:944 -> X -5290;Y 791;Z 11855
18:17:09:963 -> X -9721;Y -2460;Z 17498
18:17:09:983 -> X -14789;Y -431;Z 6681
18:17:10:003 -> X -5804;Y 1004;Z 10414
18:17:10:023 -> X -8856;Y -2262;Z 17888
18:17:10:043 -> X -14859;Y -996;Z 8193
18:17:10:063 -> X -6654;Y 1176;Z 9110
18:17:10:083 -> X -7902;Y -2049;Z 18198
18:17:10:103 -> X -14665;Y -1473;Z 9774
18:17:10:123 -> X -7789;Y 1160;Z 7959
18:17:10:143 -> X -7193;Y -1747;Z 18115
18:17:10:163 -> X -14213;Y -1936;Z 11431
18:17:10:183 -> X -9222;Y 1072;Z 6927
18:17:10:203 -> X -6403;Y -1415;Z 17719
18:17:10:224 -> X -13605;Y -2197;Z 12927
18:17:10:243 -> X -10832;Y 921;Z 6090
18:17:10:263 -> X -5768;Y -904;Z 16898
18:17:10:284 -> X -12881;Y -2430;Z 14278
18:17:10:303 -> X -12374;Y 629;Z 5722
18:17:10:323 -> X -5284;Y -415;Z 15717
18:17:10:343 -> X -12044;Y -2536;Z 15422
18:17:10:363 -> X -13403;Y 455;Z 5208
18:17:10:383 -> X -4977;Y 213;Z 14272
18:17:10:403 -> X -11141;Y -2577;Z 16352
18:17:10:423 -> X -14234;Y 151;Z 5569
18:17:10:443 -> X -5089;Y 637;Z 12679
18:17:10:464 -> X -10269;Y -2502;Z 17125
18:17:10:483 -> X -14631;Y -161;Z 6058
18:17:10:503 -> X -5390;Y 866;Z 11181
18:17:10:523 -> X -9369;Y -2409;Z 17754
18:17:10:543 -> X -14854;Y -639;Z 7267
18:17:10:563 -> X -6102;Y 1052;Z 9896
18:17:10:583 -> X -8465;Y -2191;Z 18114
18:17:10:603 -> X -14844;Y -1159;Z 8754
18:17:10:623 -> X -6943;Y 1200;Z 8647
18:17:10:643 -> X -7652;Y -1999;Z 18172
18:17:10:664 -> X -14519;Y -1617;Z 10320
18:17:10:683 -> X -8201;Y 1167;Z 7654
18:17:10:703 -> X -6857;Y -1713;Z 18073
18:17:10:723 -> X -14063;Y -2015;Z 11809
18:17:10:743 -> X -9636;Y 1035;Z 6646
18:17:10:763 -> X -6225;Y -1278;Z 17568
18:17:10:783 -> X -13426;Y -2235;Z 13273
18:17:10:803 -> X -11171;Y 872;Z 5993
18:17:10:823 -> X -5651;Y -805;Z 16671
18:17:10:843 -> X -12733;Y -2461;Z 14461
18:17:10:863 -> X -12646;Y 541;Z 5598
18:17:10:883 -> X -5157;Y -259;Z 15388
18:17:10:903 -> X -11811;Y -2560;Z 15646
18:17:10:923 -> X -13613;Y 421;Z 5205
18:17:10:943 -> X -5041;Y 270;Z 13926
18:17:10:972 -> X -10996;Y -2532;Z 16521
18:17:10:983 -> X -14335;Y 125;Z 5656
18:17:11:003 -> X -5119;Y 691;Z 12381
18:17:11:023 -> X -10090;Y -2507;Z 17291
18:17:11:043 -> X -14686;Y -249;Z 6290
18:17:11:063 -> X -5670;Y 927;Z 10886
18:17:11:083 -> X -9174;Y -2338;Z 17826
18:17:11:103 -> X -14886;Y -764;Z 7563
18:17:11:123 -> X -6264;Y 1087;Z 9612
18:17:11:143 -> X -8260;Y -2142;Z 18146
18:17:11:163 -> X -14815;Y -1266;Z 9097
18:17:11:183 -> X -7260;Y 1189;Z 8488
18:17:11:203 -> X -7346;Y -1834;Z 18141
18:17:11:223 -> X -14496;Y -1747;Z 10594
18:17:11:243 -> X -8619;Y 1082;Z 7557
18:17:11:263 -> X -6629;Y -1530;Z 17883
18:17:11:283 -> X -13895;Y -2096;Z 12102
18:17:11:303 -> X -10048;Y 998;Z 6482
18:17:11:323 -> X -5975;Y -1096;Z 17415
18:17:11:343 -> X -13182;Y -2307;Z 13590
18:17:11:363 -> X -11590;Y 798;Z 5885
18:17:11:383 -> X -5506;Y -607;Z 16294
18:17:11:403 -> X -12448;Y -2510;Z 14841
18:17:11:423 -> X -12973;Y 494;Z 5296
18:17:11:443 -> X -5032;Y -109;Z 14987
18:17:11:463 -> X -11642;Y -2565;Z 15943
18:17:11:487 -> X -13859;Y 367;Z 5351
18:17:11:503 -> X -4980;Y 465;Z 13349
18:17:11:523 -> X -10684;Y -2557;Z 16800
18:17:11:543 -> X -14490;Y 2;Z 5721
18:17:11:563 -> X -5240;Y 782;Z 11897
18:17:11:583 -> X -9790;Y -2454;Z 17494
18:17:11:603 -> X -14768;Y -402;Z 6711
18:17:11:623 -> X -5791;Y 1012;Z 10404
18:17:11:643 -> X -8863;Y -2314;Z 17890
18:17:11:663 -> X -14899;Y -977;Z 8107
18:17:11:683 -> X -6577;Y 1155;Z 9185
18:17:11:703 -> X -8027;Y -2086;Z 18199
18:17:11:723 -> X -14676;Y -1395;Z 9634
18:17:11:743 -> X -7527;Y 1221;Z 8082
18:17:11:763 -> X -7272;Y -1869;Z 18215
18:17:11:783 -> X -14340;Y -1859;Z 11058
18:17:11:803 -> X -8906;Y 1089;Z 7205
18:17:11:823 -> X -6547;Y -1482;Z 17880
18:17:11:843 -> X -13773;Y -2143;Z 12520
18:17:11:863 -> X -10342;Y 1047;Z 6226
18:17:11:883 -> X -5958;Y -1058;Z 17249
18:17:11:904 -> X -13161;Y -2379;Z 13824
18:17:11:924 -> X -11861;Y 752;Z 5795
18:17:11:943 -> X -5372;Y -559;Z 16205
18:17:11:964 -> X -12413;Y -2544;Z 14963
